,filename,image_src,path,category,classified
3715,speed-20180404-133107.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133107.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133107.jpg,moto,True
3716,speed-20180404-142900.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142900.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142900.jpg,auto,True
3717,speed-20180404-135345.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135345.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135345.jpg,auto,True
3718,speed-20180404-142829.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142829.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142829.jpg,auto,True
3719,speed-20180404-131539.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131539.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131539.jpg,bike,True
3720,speed-20180404-133857.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133857.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133857.jpg,bike,True
3721,speed-20180404-145753.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-145753.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-145753.jpg,auto,True
3722,speed-20180404-130908.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130908.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130908.jpg,auto,True
3723,speed-20180404-140959.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140959.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140959.jpg,bus,True
3724,speed-20180404-134210.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-134210.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-134210.jpg,ambulance,True
3725,speed-20180404-125220.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125220.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125220.jpg,auto,True
3726,speed-20180404-130639.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130639.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130639.jpg,auto,True
3727,speed-20180404-132912.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132912.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132912.jpg,auto,True
3728,speed-20180404-145441.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-145441.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-145441.jpg,auto,True
3729,speed-20180404-141121.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-141121.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-141121.jpg,auto,True
3730,speed-20180404-135148.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135148.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135148.jpg,bike,True
3731,speed-20180404-141309.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-141309.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-141309.jpg,taxi,True
3732,speed-20180404-132442.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132442.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132442.jpg,bike,True
3733,speed-20180404-131843.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131843.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131843.jpg,taxi,True
3734,speed-20180404-141635.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-141635.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-141635.jpg,auto,True
3735,speed-20180404-142441.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142441.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142441.jpg,auto,True
3736,speed-20180404-125212.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125212.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125212.jpg,bike,True
3737,speed-20180404-142510.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142510.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142510.jpg,delivery,True
3738,speed-20180404-130202.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130202.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130202.jpg,auto,True
3739,speed-20180404-145052.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-145052.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-145052.jpg,auto,True
3740,speed-20180404-132207.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132207.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132207.jpg,auto,True
3741,speed-20180404-132930.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132930.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132930.jpg,auto,True
3742,speed-20180404-143223.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143223.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143223.jpg,auto,True
3743,speed-20180404-131743.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131743.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131743.jpg,auto,True
3744,speed-20180404-150825.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-150825.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-150825.jpg,ambulance,True
3745,speed-20180404-125137.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125137.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125137.jpg,bike,True
3746,speed-20180404-140543.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140543.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140543.jpg,auto,True
3747,speed-20180404-140252.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140252.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140252.jpg,bus,True
3748,speed-20180404-132544.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132544.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132544.jpg,auto,True
3749,speed-20180404-144117.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-144117.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-144117.jpg,auto,True
3750,speed-20180404-135940.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135940.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135940.jpg,bike,True
3751,speed-20180404-145738.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-145738.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-145738.jpg,auto,True
3752,speed-20180404-132417.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132417.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132417.jpg,auto,True
3753,speed-20180404-143434.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143434.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143434.jpg,auto,True
3754,speed-20180404-135834.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135834.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135834.jpg,delivery,True
3755,speed-20180404-133222.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133222.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133222.jpg,taxi,True
3756,speed-20180404-135029.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135029.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135029.jpg,moto,True
3757,speed-20180404-143620.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143620.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143620.jpg,auto,True
3758,speed-20180404-135859.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135859.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135859.jpg,bike,True
3759,speed-20180404-131153.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131153.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131153.jpg,auto,True
3760,speed-20180404-132645.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132645.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132645.jpg,bike,True
3761,speed-20180404-131433.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131433.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131433.jpg,delivery,True
3762,speed-20180404-142249.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142249.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142249.jpg,bus,True
3763,speed-20180404-131149.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131149.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131149.jpg,auto,True
3764,speed-20180404-140908.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140908.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140908.jpg,auto,True
3765,speed-20180404-133424.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133424.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133424.jpg,bike,True
3766,speed-20180404-132841.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132841.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132841.jpg,auto,True
3767,speed-20180404-134232.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-134232.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-134232.jpg,auto,True
3768,speed-20180404-143656.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143656.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143656.jpg,auto,True
3769,speed-20180404-132558.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132558.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132558.jpg,delivery,True
3770,speed-20180404-130016.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130016.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130016.jpg,bike,True
3771,speed-20180404-130458.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130458.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130458.jpg,bike,True
3772,speed-20180404-131030.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131030.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131030.jpg,auto,True
3773,speed-20180404-133518.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133518.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133518.jpg,auto,True
3774,speed-20180404-132844.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132844.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132844.jpg,auto,True
3775,speed-20180404-125533.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125533.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125533.jpg,auto,True
3776,speed-20180404-134027.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-134027.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-134027.jpg,auto,True
3777,speed-20180404-130713.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130713.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130713.jpg,bus,True
3778,speed-20180404-150635.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-150635.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-150635.jpg,auto,True
3779,speed-20180404-130358.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130358.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130358.jpg,auto,True
3780,speed-20180404-140039.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140039.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140039.jpg,auto,True
3781,speed-20180404-135050.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135050.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135050.jpg,auto,True
3782,speed-20180404-135424.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135424.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135424.jpg,auto,True
3783,speed-20180404-141554.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-141554.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-141554.jpg,bus,True
3784,speed-20180404-134041.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-134041.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-134041.jpg,delivery,True
3785,speed-20180404-130810.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130810.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130810.jpg,auto,True
3786,speed-20180404-130359.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130359.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130359.jpg,auto,True
3787,speed-20180404-150823.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-150823.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-150823.jpg,auto,True
3788,speed-20180404-130640.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130640.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130640.jpg,auto,True
3789,speed-20180404-145708.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-145708.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-145708.jpg,auto,True
3790,speed-20180404-130540.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130540.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130540.jpg,bike,True
3791,speed-20180404-142853.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142853.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142853.jpg,auto,True
3792,speed-20180404-125416.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125416.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125416.jpg,auto,True
3793,speed-20180404-132104.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132104.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132104.jpg,auto,True
3794,speed-20180404-143505.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143505.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143505.jpg,bike,True
3795,speed-20180404-132123.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132123.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132123.jpg,auto,True
3796,speed-20180404-140704.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140704.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140704.jpg,bus,True
3797,speed-20180404-134128.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-134128.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-134128.jpg,auto,True
3798,speed-20180404-140210.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140210.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140210.jpg,auto,True
3799,speed-20180404-143731.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143731.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143731.jpg,auto,True
3800,speed-20180404-130344.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130344.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130344.jpg,auto,True
3801,speed-20180404-135741.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135741.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135741.jpg,moto,True
3802,speed-20180404-140449.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140449.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140449.jpg,delivery,True
3803,speed-20180404-134058.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-134058.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-134058.jpg,taxi,True
3804,speed-20180404-142802.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142802.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142802.jpg,auto,True
3805,speed-20180404-144124.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-144124.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-144124.jpg,auto,True
3806,speed-20180404-131259.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131259.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131259.jpg,bike,True
3807,speed-20180404-125528.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125528.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125528.jpg,auto,True
3808,speed-20180404-133041.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133041.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133041.jpg,bike,True
3809,speed-20180404-133719.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133719.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133719.jpg,auto,True
3810,speed-20180404-144145.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-144145.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-144145.jpg,auto,True
3811,speed-20180404-130459.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130459.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130459.jpg,bike,True
3812,speed-20180404-133449.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133449.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133449.jpg,auto,True
3813,speed-20180404-135147.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135147.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135147.jpg,bike,True
3814,speed-20180404-143353.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143353.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143353.jpg,delivery,True
3815,speed-20180404-125808.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125808.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125808.jpg,auto,True
3816,speed-20180404-132443.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132443.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132443.jpg,bike,True
3817,speed-20180404-133030.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133030.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133030.jpg,auto,True
3818,speed-20180404-131746.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131746.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131746.jpg,auto,True
3819,speed-20180404-142130.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142130.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142130.jpg,auto,True
3820,speed-20180404-133806.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133806.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133806.jpg,auto,True
3821,speed-20180404-133412.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133412.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133412.jpg,bike,True
3822,speed-20180404-150558.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-150558.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-150558.jpg,bike,True
3823,speed-20180404-144025.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-144025.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-144025.jpg,bike,True
3824,speed-20180404-132613.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132613.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132613.jpg,auto,True
3825,speed-20180404-133840.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133840.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133840.jpg,ambulance,True
3826,speed-20180404-133831.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133831.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133831.jpg,auto,True
3827,speed-20180404-133830.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-133830.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-133830.jpg,auto,True
3828,speed-20180404-131538.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131538.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131538.jpg,bike,True
3829,speed-20180404-132747.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-132747.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-132747.jpg,truck,True
3830,speed-20180404-130606.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130606.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130606.jpg,auto,True
3831,speed-20180404-125933.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125933.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125933.jpg,auto,True
3832,speed-20180404-142600.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-142600.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-142600.jpg,bike,True
3833,speed-20180404-125535.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125535.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125535.jpg,taxi,True
3834,speed-20180404-130629.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130629.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130629.jpg,auto,True
3835,speed-20180404-140750.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140750.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140750.jpg,auto,True
3836,speed-20180404-125312.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125312.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125312.jpg,bike,True
3837,speed-20180404-131601.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131601.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131601.jpg,bike,True
3838,speed-20180404-131852.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131852.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131852.jpg,foot,True
3839,speed-20180404-140209.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-140209.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-140209.jpg,auto,True
3840,speed-20180404-130401.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-130401.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-130401.jpg,auto,True
3841,speed-20180404-131732.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131732.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131732.jpg,auto,True
3842,speed-20180404-144119.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-144119.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-144119.jpg,moto,True
3843,speed-20180404-143224.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143224.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143224.jpg,auto,True
3844,speed-20180404-125158.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-125158.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-125158.jpg,delivery,True
3845,speed-20180404-131800.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-131800.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-131800.jpg,delivery,True
3846,speed-20180404-135628.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-135628.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-135628.jpg,bus,True
3847,speed-20180404-143213.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143213.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143213.jpg,auto,True
3848,speed-20180404-143036.jpg,./static/speedcam/speed-20180404-1251/speed-20180404-143036.jpg,/home/ramon/workspace/fast_and_curious/data/speedcam/speed-20180404-1251/speed-20180404-143036.jpg,bus,True
